5.903281,5.903281,-1.483656,-0.091904,0.931963,-0.248745,-0.247233
5.894351,5.894351,-1.496124,-0.091389,0.926036,-0.246811,-0.270538
5.872571,5.872571,-1.507129,-0.091516,0.919606,-0.245644,-0.292589
5.87768,5.87768,-1.515495,-0.090699,0.912317,-0.244766,-0.315502
5.872643,5.872643,-1.523709,-0.090114,0.904523,-0.243395,-0.338344
5.858846,5.858846,-1.531505,-0.087839,0.896184,-0.241083,-0.361964
5.829538,5.829538,-1.561136,-0.091532,0.885725,-0.23907,-0.387245
5.79454,5.79454,-1.617721,-0.0901,0.877642,-0.23928,-0.405428
5.815697,5.815697,-1.617409,-0.086871,0.864249,-0.235956,-0.43572
5.827949,5.827949,-1.622237,-0.085685,0.856169,-0.23447,-0.452391
5.81334,5.81334,-1.634068,-0.084694,0.849415,-0.234345,-0.465191
5.810717,5.810717,-1.640059,-0.079722,0.841441,-0.231334,-0.481773
5.798982,5.798982,-1.639779,-0.077686,0.833931,-0.228047,-0.496506
5.784592,5.784592,-1.640627,0.078992,-0.828934,0.223116,0.506802
5.775426,5.775426,-1.641339,0.076902,-0.822133,0.219282,0.51971
5.748125,5.748125,-1.628091,0.073923,-0.818795,0.217518,0.526113
5.741018,5.741018,-1.628322,0.075151,-0.812976,0.216366,0.535359
5.701799,5.701799,-1.614517,0.073412,-0.810312,0.212784,0.541043
5.697648,5.697648,-1.613047,0.074355,-0.807617,0.211054,0.545603
5.692654,5.692654,-1.611972,0.075488,-0.805115,0.205616,0.551192
5.606043,5.606043,-1.594137,0.072439,-0.810224,0.203359,0.544917
5.603777,5.603777,-1.594557,0.069093,-0.807039,0.201918,0.550585
5.590415,5.590415,-1.589405,0.070102,-0.803751,0.196122,0.557321
5.584656,5.584656,-1.586832,0.07068,-0.80422,0.194949,0.556982
5.505486,5.505486,-1.567688,0.070802,-0.809917,0.195644,0.548403
5.421543,5.421543,-1.585751,0.069789,-0.811271,0.202696,0.543952
5.408557,5.408557,-1.577065,0.070925,-0.813226,0.201093,0.541475
5.373559,5.373559,-1.566352,0.071052,-0.816773,0.200837,0.536188
5.359344,5.359344,-1.570737,0.070283,-0.816999,0.199584,0.536413
5.282405,5.282405,-1.565988,0.074191,-0.820316,0.203509,0.529303
5.25722,5.25722,-1.560626,0.073345,-0.823061,0.20117,0.526044
5.199125,5.199125,-1.558995,0.074667,-0.826241,0.203493,0.519944
5.194124,5.194124,-1.559429,0.073146,-0.827653,0.200306,0.519151
5.178341,5.178341,-1.560202,0.075307,-0.827426,0.200174,0.519255
5.14504,5.14504,-1.566804,0.074263,-0.828183,0.201629,0.517633
5.135426,5.135426,-1.562702,0.073439,-0.829773,0.198401,0.51645
5.116378,5.116378,-1.565355,0.074768,-0.829965,0.198751,0.515815
5.106703,5.106703,-1.565412,0.075032,-0.831032,0.197666,0.514474
5.076344,5.076344,-1.573323,0.073362,-0.831369,0.195903,0.514845
5.066222,5.066222,-1.5687,0.074935,-0.832348,0.194547,0.513549
5.043811,5.043811,-1.565236,0.076148,-0.832662,0.19627,0.512205
5.038611,5.038611,-1.569259,0.076768,-0.833048,0.193398,0.512576
5.024902,5.024902,-1.568488,0.076504,-0.834142,0.191705,0.511472
4.978994,4.978994,-1.596696,0.07759,-0.832452,0.19408,0.513162
4.964828,4.964828,-1.587157,0.076523,-0.834176,0.190567,0.511839
4.950956,4.950956,-1.587333,0.077956,-0.833968,0.19213,0.511377
4.917216,4.917216,-1.605402,0.077548,-0.833596,0.191185,0.512399
4.905369,4.905369,-1.605346,0.078074,-0.833456,0.190521,0.512793
4.865767,4.865767,-1.61667,0.077719,-0.833569,0.194958,0.510993
4.854376,4.854376,-1.608311,0.078588,-0.83431,0.194854,0.509688
4.833384,4.833384,-1.622408,0.087058,-0.834802,0.188362,0.509947
4.81181,4.81181,-1.637274,0.105877,-0.839994,0.165688,0.505714
4.795457,4.795457,-1.644436,0.106821,-0.842924,0.153395,0.504518
4.73654,4.73654,-1.64354,0.0811,-0.844079,0.158936,0.50566
4.717497,4.717497,-1.647606,0.080094,-0.846003,0.159691,0.502356
4.692797,4.692797,-1.653723,0.077704,-0.847181,0.15843,0.501145
4.648311,4.648311,-1.682919,0.087027,-0.843695,0.159589,0.50511
4.635298,4.635298,-1.680194,0.09182,-0.842816,0.160074,0.505576
